TEGDMA,h (um),nozzle,substrate,vf (mm/s),column,dependent variable,line index,vs (mm/s),period (s),stder period (s),period (mm),stder period (mm),top value,stder top value,bot value,stder bot value,amplitude,stder amplitude
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),3,1.5,,,,,86.41794179,2.619918966,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),3,1.5,,,,,1.700778271,0.223933129,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),3,1.5,,,,,128.8539762,0.223528351,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),3,1.5,,,,,0.485244872,0.039850274,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),3,1.5,,,,,44.59215847,0.200994604,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),3,1.5,,,,,0.142704304,0.000888098,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),3,1.5,,,,,0.191493289,0.000332973,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,3,1.5,,,,,26.95335123,2.13294689,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),4,2.5,,,,,0.671822379,0.000479797,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),4,2.5,,,,,0.554886205,0.000920083,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),4,2.5,,,,,0.093976259,0.000433442,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),4,2.5,,,,,0.212659468,0.000292849,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),4,2.5,,,,,-0.083889773,0.000732891,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),4,2.5,,,,,0.2153068,0.006106958,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),4,2.5,,,,,0.075866954,0.001018904,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),4,2.5,,,,,-2.881238271,0.081011648,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),4,2.5,,,,,298.1602773,1.746859932,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),4,2.5,,,,,128.2457444,0.278134596,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),4,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),4,2.5,,,,,465.0204067,3.71307111,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),4,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),4,2.5,,,,,106.4602505,0.285673327,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),4,2.5,,,,,107.281841,0.279816313,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),4,2.5,,,,,0.108793932,0.021368341,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),4,2.5,,,,,140.688403,0.195067958,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),4,2.5,,,,,0.73995274,0.050644505,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),4,2.5,,,,,49.910846,0.166212158,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),4,2.5,,,,,0.025768131,0.000621733,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),4,2.5,,,,,0.14242715,0.000360434,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,4,2.5,,,,,172.2587164,1.799075265,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),5,2.5,,,,,0.667324833,0.000788726,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),5,2.5,,,,,0.55938375,0.001242061,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),5,2.5,,,,,0.093746397,0.000320237,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),5,2.5,,,,,0.212576802,0.000501779,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),5,2.5,,,,,-0.087507527,0.00047431,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),5,2.5,,,,,0.219736141,0.000531411,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),5,2.5,,,,,0.077481334,0.000741628,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),5,2.5,,,,,-2.881238271,0,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),5,2.5,,,,,304.2474154,1.810318069,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),5,2.5,,,,,125.9033285,0.432174602,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),5,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),5,2.5,,,,,366.9524285,2.352805026,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),5,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),5,2.5,,,,,108.4912531,1.380214538,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),5,2.5,,,,,109.6975721,0.426741836,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),5,2.5,,,,,0.331974725,0.067880349,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),5,2.5,,,,,139.9299013,0.312500859,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),5,2.5,,,,,0.350236774,0.050161255,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),5,2.5,,,,,47.70708163,0.120420425,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),5,2.5,,,,,0.021270586,0.000480649,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),5,2.5,,,,,0.148762718,0.000457976,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,5,2.5,,,,,178.4214216,2.295462415,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),6,2.5,,,,,0.680817469,0.000815367,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),6,2.5,,,,,0.554886205,0.001482477,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),6,2.5,,,,,0.089154796,0.000344554,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),6,2.5,,,,,0.209807591,0.000578676,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),6,2.5,,,,,-0.09772909,0.000839691,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),6,2.5,,,,,0.218089396,0.000409971,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),6,2.5,,,,,0.077886844,0.000335652,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),6,2.5,,,,,-2.881238271,0,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),6,2.5,,,,,306.2154606,1.520426955,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),6,2.5,,,,,118.6096359,0.885938919,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),6,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),6,2.5,,,,,417.9699609,3.04363469,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),6,2.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),6,2.5,,,,,118.6491284,1.659819875,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),6,2.5,,,,,116.9983888,0.881617544,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),6,2.5,,,,,0.313649632,0.185877529,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),6,2.5,,,,,140.7982856,0.155847928,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),6,2.5,,,,,1.160584539,0.056161118,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),6,2.5,,,,,44.26285743,0.385178925,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),6,2.5,,,,,0.016773041,0.000388484,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),6,2.5,,,,,0.157207156,0.001239195,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,6,2.5,,,,,187.7448746,1.739141195,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),7,3.5,,,,,0.658329743,0.000764014,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),7,3.5,,,,,0.518905844,0.000644684,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),7,3.5,,,,,0.07535617,0.00106576,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),7,3.5,,,,,0.19651383,0.001138406,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),7,3.5,,,,,-0.089046171,0.001819606,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),7,3.5,,,,,0.206156679,0.0037582,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),7,3.5,,,,,0.070353355,0.001451684,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),7,3.5,,,,,-2.881238271,0.136172628,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),7,3.5,,,,,371.9355405,1.376375609,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),7,3.5,,,,,108.9833713,3.43820758,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),7,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),7,3.5,,,,,477.0329317,2.446038329,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),7,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),7,3.5,,,,,126.1449979,4.577366995,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),7,3.5,,,,,126.7800562,2.462696206,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),7,3.5,,,,,0.257553942,0.288839353,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),7,3.5,,,,,149.2815805,0.219010262,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),7,3.5,,,,,1.542291405,0.050317022,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),7,3.5,,,,,45.5086312,1.307902786,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),7,3.5,,,,,-0.037197501,0.000904659,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),7,3.5,,,,,0.133489168,0.001788978,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,7,3.5,,,,,262.6685103,2.578784472,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),8,3.5,,,,,0.652191995,0.000634105,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),8,3.5,,,,,0.518905844,0.000883163,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),8,3.5,,,,,0.066048769,0.002042256,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),8,3.5,,,,,0.189945419,0.002840788,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),8,3.5,,,,,-0.101594555,0.013974727,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),8,3.5,,,,,0.178161626,0.010233061,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),8,3.5,,,,,0.076817192,0.002024371,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),8,3.5,,,,,-2.534927296,0.115754668,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),8,3.5,,,,,368.5563536,1.606036655,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),8,3.5,,,,,104.1073468,12.56234418,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),8,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),8,3.5,,,,,475.2731464,2.945572503,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),8,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),8,3.5,,,,,0,1.084510532,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),8,3.5,,,,,137.6986728,6.218693342,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),8,3.5,,,,,106.7904577,16.21664437,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),8,3.5,,,,,147.4415756,0.40162763,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),8,3.5,,,,,1.684604955,0.056094303,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),8,3.5,,,,,31.49420258,2.07083552,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),8,3.5,,,,,-0.037197501,0.000828016,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),8,3.5,,,,,0.150854091,0.003021169,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,8,3.5,,,,,260.2028908,13.47778975,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),9,3.5,,,,,0.653832198,0.001228045,,,,
20,150,FDTS,film,1.5,12,up mid Si dist (mm),9,3.5,,,,,0.521154617,0.000797677,,,,
20,150,FDTS,film,1.5,13,down right noz dist (mm),9,3.5,,,,,0.053563291,0.00201836,,,,
20,150,FDTS,film,1.5,14,down right sub dist (mm),9,3.5,,,,,0.167828898,0.003524795,,,,
20,150,FDTS,film,1.5,15,down right Si dist (mm),9,3.5,,,,,-0.248141369,0.01708241,,,,
20,150,FDTS,film,1.5,19,down mid noz dist (mm),9,3.5,,,,,0.096976571,0.010015218,,,,
20,150,FDTS,film,1.5,20,down mid sub dist (mm),9,3.5,,,,,0.102734556,0.00205777,,,,
20,150,FDTS,film,1.5,21,down mid Si dist (mm),9,3.5,,,,,-1.363532561,0.12966229,,,,
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),9,3.5,,,,,363.5203521,1.774580971,,,,
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),9,3.5,,,,,235.5921667,16.32411846,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),9,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),9,3.5,,,,,458.7383609,4.558098949,,,,
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),9,3.5,,,,,,,,,,
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),9,3.5,,,,,0,16.13401889,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),9,3.5,,,,,153.8960545,9.869639998,,,,
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),9,3.5,,,,,121.655962,14.65915989,,,,
20,150,FDTS,film,1.5,46,SL contact angle (deg),9,3.5,,,,,147.091121,0.34188965,,,,
20,150,FDTS,film,1.5,47,BL contact angle (deg),9,3.5,,,,,1.902839571,0.047579186,,,,
20,150,FDTS,film,1.5,48,SiL contact angle (deg),9,3.5,,,,,22.3753329,2.811734124,,,,
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),9,3.5,,,,,-0.028202411,0.000566146,,,,
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),9,3.5,,,,,0.158574041,0.005621451,,,,
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,9,3.5,,,,,137.3209983,16.13638001,,,,
20,150,FDTS,film,1.5,6,up right Si dist (mm),1,7.5,0.304890273,0.086089885,2.286677046,0.645674139,0.956149699,0.013077387,0.670815495,0.002900121,0.280875857,0.013727218
20,150,FDTS,film,1.5,12,up mid Si dist (mm),1,7.5,0.256749703,0.019802912,1.925622776,0.148521843,0.432036677,0.003364606,0.545724524,0.002843157,0.11591702,0.004491009
20,150,FDTS,film,1.5,13,down right noz dist (mm),1,7.5,0.288843416,0.070673049,2.166325623,0.530047867,0.312335551,0.010202682,0.143709784,0.011087115,0.150921187,0.007575421
20,150,FDTS,film,1.5,14,down right sub dist (mm),1,7.5,0.288843416,0.070673049,2.166325623,0.530047867,0.493183141,0.010566356,0.303656219,0.014117887,0.166893158,0.009558613
20,150,FDTS,film,1.5,15,down right Si dist (mm),1,7.5,0.320937129,0.025484186,2.40702847,0.191131397,-0.098535075,0.007864648,-0.301575283,0.025012589,0.205083959,0.019690836
20,150,FDTS,film,1.5,19,down mid noz dist (mm),1,7.5,0.320937129,0.049898813,2.40702847,0.374241097,0.188446295,0.00830893,0.009762108,0.008956383,0.170103166,0.009708161
20,150,FDTS,film,1.5,20,down mid sub dist (mm),1,7.5,0.433265125,0.039618772,3.249488434,0.297140792,0.006530137,0.016802946,0.326017756,0.008911807,0.312357781,0.019298947
20,150,FDTS,film,1.5,21,down mid Si dist (mm),1,7.5,0.529546263,0.049131035,3.971596975,0.368482759,-0.433096518,0.027360035,-1.815014067,0.051817725,1.384146722,0.049279873
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),1,7.5,0.27279656,0.013971578,2.045974199,0.104786835,324.2941986,2.438737191,394.9513253,2.548653661,70.73726868,3.212477887
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),1,7.5,0.040117141,0.119074271,0.300878559,0.893057032,124.8704908,29.79171044,124.8601344,29.75751763,0.010224922,0.057660406
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),1,7.5,0.288843416,0.038763392,2.166325623,0.290725441,64.70198123,10.90229894,-140.5909803,9.778763859,203.6842252,11.74952035
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),1,7.5,0.280819988,0.006385224,2.106149911,0.047889181,180.2934988,4.938734672,262.9223935,2.257950642,82.73783978,5.067575501
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),1,7.5,0.304890273,0.035768998,2.286677046,0.268267482,347.3528664,6.279469178,118.704935,17.04106276,230.5925555,17.48698845
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),1,7.5,,,,,0,0,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),1,7.5,0.521522835,0.046261479,3.911421263,0.346961092,-8.351821122,1.032065223,167.8268397,105.34778,176.1786608,106.0695379
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),1,7.5,0.433265125,0.067754567,3.249488434,0.508159252,-20.0975901,2.817294852,51.48640962,108.8694296,64.86743847,108.1098744
20,150,FDTS,film,1.5,46,SL contact angle (deg),1,7.5,0.184538849,0.018668933,1.38404137,0.140017001,159.8532836,0.561403398,174.6158185,0.577318732,14.3668415,0.600860992
20,150,FDTS,film,1.5,47,BL contact angle (deg),1,7.5,0.296866845,0.01959666,2.226501335,0.146974949,3.762554682,0.191937536,0.08876172,0.032039978,3.574809611,0.180151257
20,150,FDTS,film,1.5,48,SiL contact angle (deg),1,7.5,0.256749703,0.076866919,1.925622776,0.576501889,29.70654475,1.699001866,14.38556194,1.342973612,11.6174712,1.443798423
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),1,7.5,0.288843416,0.0102531,2.166325623,0.076898247,-0.00248643,0.005783961,-0.947655981,0.024103502,0.954086245,0.026691191
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),1,7.5,0.27279656,0.07105253,2.045974199,0.532893972,0.467188004,0.003399881,0.444020024,0.004739465,0.023497474,0.002407998
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,1,7.5,0.561639976,0.188936166,4.212299822,1.417021247,97.6166184,4.258065517,291.2900652,16.86849882,205.1116007,18.59698544
20,150,FDTS,film,1.5,6,up right Si dist (mm),2,7.5,0.256749703,0.011343238,1.925622776,0.085074287,0.842204595,0.006433546,0.677503015,0.002574028,0.161486448,0.006166325
20,150,FDTS,film,1.5,12,up mid Si dist (mm),2,7.5,0.27279656,0.010528452,2.045974199,0.078963393,0.429807503,0.003464644,0.54349535,0.003058351,0.111458673,0.005097534
20,150,FDTS,film,1.5,13,down right noz dist (mm),2,7.5,0.27279656,0.020991018,2.045974199,0.157432635,0.28839109,0.004096828,0.099126706,0.007018153,0.182203683,0.006860371
20,150,FDTS,film,1.5,14,down right sub dist (mm),2,7.5,0.27279656,0.020991018,2.045974199,0.157432635,0.449106628,0.005037248,0.222143857,0.009228788,0.21858145,0.009335143
20,150,FDTS,film,1.5,15,down right Si dist (mm),2,7.5,0.288843416,0.047375064,2.166325623,0.35531298,-0.19680413,0.004393693,-0.613659569,0.022192235,0.413971258,0.021583479
20,150,FDTS,film,1.5,19,down mid noz dist (mm),2,7.5,0.529546263,0.062949691,3.971596975,0.47212268,0.195703568,0.006223105,0.040886091,0.010647905,0.132221512,0.014232099
20,150,FDTS,film,1.5,20,down mid sub dist (mm),2,7.5,0.561639976,0.248803909,4.212299822,1.866029319,0.007621384,0.022015466,0.326407572,0.002738292,0.318917125,0.023637793
20,150,FDTS,film,1.5,21,down mid Si dist (mm),2,7.5,0.601757117,0.110595326,4.513178381,0.829464944,-0.506659243,0.008916694,-1.955453147,0.120032552,1.427365533,0.124198985
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),2,7.5,0.27279656,0.011775537,2.045974199,0.088316529,330.4291062,1.538113748,400.8734444,2.97658546,69.00280397,3.227387626
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),2,7.5,0.425241696,0.377101127,3.189312722,2.828258452,176.3539081,20.46031755,176.3444556,20.31404339,0.00945251,0.149209967
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),2,7.5,0.27279656,0.030166999,2.045974199,0.226252496,83.22869135,13.50947528,-88.88034007,5.91545464,154.1870419,12.51362331
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),2,7.5,0.27279656,0.010241009,2.045974199,0.076807564,190.8200394,1.574051223,270.0248685,3.623720585,76.69563941,3.616092533
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),2,7.5,0.27279656,0.050248843,2.045974199,0.376866326,312.7248695,7.901513432,145.8928078,19.22311609,151.947001,17.01380204
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),2,7.5,,,,,81.02602027,2.202833033,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),2,7.5,0.54559312,0.226431955,4.091948399,1.698239661,-20.2609207,3.324435876,654.6750941,74.09126486,676.3807043,76.50797074
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),2,7.5,0.54559312,0.226431955,4.091948399,1.698239661,-20.2609207,3.324435876,654.6750941,74.09126486,676.3807043,76.50797074
20,150,FDTS,film,1.5,46,SL contact angle (deg),2,7.5,0.248726275,0.042214436,1.865447064,0.316608271,161.0655197,0.602408907,173.7835807,0.517335426,13.65957245,0.705698002
20,150,FDTS,film,1.5,47,BL contact angle (deg),2,7.5,0.288843416,0.011364838,2.166325623,0.085236282,3.032753675,0.045309748,0.189551634,0.047244199,2.86831941,0.076568866
20,150,FDTS,film,1.5,48,SiL contact angle (deg),2,7.5,0.27279656,0.004556712,2.045974199,0.034175338,42.53081231,0.918130658,26.51839779,0.63527294,14.65740876,0.422123571
20,150,FDTS,film,1.5,49,SL contact point channel dist (mm),2,7.5,0.27279656,0.005256213,2.045974199,0.039421598,-0.006944777,0.002310605,-0.929822593,0.011746377,0.927336163,0.010875314
20,150,FDTS,film,1.5,50,SiL contact point nozzle dist (mm),2,7.5,0.280819988,0.035818378,2.106149911,0.268637836,0.491727781,0.000537241,0.480369915,0.000954596,0.011679071,0.000672475
20,150,FDTS,film,1.5,51,Laplace pressure upstream to downstream,2,7.5,0.280819988,0.008666293,2.106149911,0.064997197,102.8833408,1.36032626,175.8639762,5.142522579,75.56419323,4.871290845
20,150,FDTS,film,1.5,6,up right Si dist (mm),3,7.5,0.256749703,0.007734047,1.925622776,0.058005349,0.810996166,0.005003256,0.679732189,0.001854428,0.138208755,0.005710796
20,150,FDTS,film,1.5,12,up mid Si dist (mm),3,7.5,0.256749703,0.019287976,1.925622776,0.144659819,0.432036677,0.00328895,0.539037003,0.002894765,0.1092295,0.003960025
20,150,FDTS,film,1.5,13,down right noz dist (mm),3,7.5,0.256749703,0.010741772,1.925622776,0.08056329,0.291274235,0.001193071,0.109987623,0.007332339,0.178664819,0.007357792
20,150,FDTS,film,1.5,14,down right sub dist (mm),3,7.5,0.256749703,0.021671922,1.925622776,0.162539413,0.446519992,0.001744952,0.240440283,0.010369361,0.19680961,0.010311539
20,150,FDTS,film,1.5,15,down right Si dist (mm),3,7.5,0.304890273,0.092650858,2.286677046,0.694881436,-0.207949998,0.002437411,-0.499971722,0.031770914,0.300938418,0.031181879
20,150,FDTS,film,1.5,19,down mid noz dist (mm),3,7.5,0.27279656,0.018579911,2.045974199,0.139349331,0.168830652,0.00448039,0.078847164,0.003928715,0.088171061,0.00574532
20,150,FDTS,film,1.5,20,down mid sub dist (mm),3,7.5,0.27279656,0.046587237,2.045974199,0.349404277,0.165303366,0.006881362,0.291168377,0.00403516,0.116525499,0.008179966
20,150,FDTS,film,1.5,21,down mid Si dist (mm),3,7.5,0.240702847,0.036440236,1.805271352,0.27330177,-0.515575936,0.006656488,-0.974785671,0.02699334,0.436918,0.027875007
20,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),3,7.5,0.256749703,0.008631403,1.925622776,0.064735521,331.6181659,1.047078675,402.7835737,1.901953082,68.65465786,1.933419376
20,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),3,7.5,,,,,230.584362,0.044720075,,,,
20,150,FDTS,film,1.5,40,up right to left pressure (Pa),3,7.5,0.320937129,0.149499458,2.40702847,1.121245938,140.2732223,19.2430478,-48.92653882,6.189881107,185.0769252,15.95194904
20,150,FDTS,film,1.5,41,up right to mid pressure (Pa),3,7.5,0.264773132,0.007171699,1.985798488,0.053787741,194.8082342,1.964941606,279.9434969,3.990799937,79.88254134,4.01898903
20,150,FDTS,film,1.5,42,up left to mid pressure (Pa),3,7.5,0.304890273,0.137614512,2.286677046,1.03210884,288.1559769,8.728731703,67.34026612,18.99499299,211.2322161,18.48049873
20,150,FDTS,film,1.5,43,down right to left pressure (Pa),3,7.5,,,,,0,0,,,,
20,150,FDTS,film,1.5,44,down right to mid pressure (Pa),3,7.5,0.27279656,0.027062544,2.045974199,0.202969079,-22.38784002,1.743255005,79.71402423,30.26381482,105.284177,29.70003443
20,150,FDTS,film,1.5,45,down left to mid pressure (Pa),3,7.5,0.27279656,0.028139025,2.045974199,0.211042688,-22.38784002,1.836130119,74.66272921,4.893470748,101.4510179,5.886380842
